ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
org.primordion.xholon.io.vrml.AbstractVrmlWriter.setUseLOD,0,0,0,0,0,0,0,0,0,1.3190334198370832,1
org.primordion.xholon.tutorials.StupidModel.BugStupidModel9.setBugSize,0,0,0,0,0,0,0,0,0,4.0649999999999995,1
ec.gp.GPNode.lightClone,0,0,0,0,0,0,0,0,0,1.5937576126245847,4
org.primordion.xholon.base.StateMachineEntity.getParentStateMachine,0,0,0,0,0,0,0,0,0,4.04,7
org.primordion.xholon.util.CreateClassEnum.createClassEnumFile,1,0,0,0,1,0,0,0,0,1.8522590731093855,90
org.primordion.xholon.tutorials.StupidModel.HabitatCellStupidModel6.toString,0,0,0,0,0,0,0,0,0,2.991588130713739,1
org.primordion.user.app.XhBrenda.act,0,0,0,0,0,0,0,0,0,1.025193413169821,36
org.primordion.xholon.tutorials.StupidModel.HabitatCellStupidModel15.readGridFile,0,0,0,0,0,0,0,0,0,2.7636320206466434,23
org.primordion.xholon.samples.AppWatch.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.cellontro.base.BioXholonClass.isReversible,0,0,0,0,0,0,0,0,0,2.602668869205125,1
org.primordion.xholon.base.Attribute_float.getVal_float,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.base.XholonTime.timeoutRepeat,0,0,0,0,0,0,0,0,0,3.0331118040461114,2
org.primordion.ealontro.ec.app.antforaging.DropPheromone.eval,0,0,0,0,0,0,0,0,0,3.558333333333333,0
org.primordion.cellontro.io.sbml.Cellontro2Sbml.writeCompartment,0,0,0,0,0,0,0,0,0,1.585382298960523,16
org.primordion.xholon.xmiapps.AppRcs_GP_MM.shouldBePlotted,0,0,0,0,0,0,0,0,0,4.265000000000001,5
org.primordion.xholon.io.HistogramViewerJFreeChart.initialize,0,0,0,0,0,0,0,0,0,1.7129999999999999,5
ec.gp.GPNode.readRootedTree,0,0,0,0,0,0,0,0,0,1.2049567927579095,8
org.primordion.xholon.samples.Xh09SpatialGames.act,0,0,0,0,0,0,0,0,0,0.9039128180770142,43
org.primordion.xholon.io.AbstractNetworkViewerJung.itemStateChanged,0,0,0,0,0,0,0,0,0,2.04460686463349,2
org.primordion.xholon.tutorials.rcs.XhRcs1.act,0,0,0,0,0,0,0,0,0,1.568918995533978,25
org.primordion.xholon.tutorials.StupidModel.BugStupidModel12.move,0,0,0,0,0,0,0,0,0,2.214684221800764,10
