ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
org.primordion.xholon.base.AbstractGrid.configureHexagonalNeighborhood,0,0,0,0,3,0,0,0,0,1.195121045493438
org.primordion.xholon.tutorials.StupidModel.BugStupidModel3.setBugSize,0,0,0,0,0,0,0,0,0,4.0649999999999995
org.primordion.cellontro.io.sbml.Sbml2Cellontro.writeXhKineticLaw,0,0,0,0,0,0,0,0,0,1.3872471541052898
org.primordion.xholon.io.vrml.AbstractVrmlWriter.writeRandomRotation,0,0,0,0,0,0,0,0,0,0.9989233306287555
org.primordion.xholon.app.GridViewerDetails.setControllerState,0,0,0,0,0,0,0,0,0,3.925
org.primordion.memcomp.app.AppFsm06ex1.main,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.xmiappsTc.XhElevator.deleteDestination,0,0,0,0,0,0,0,0,0,2.6214328715009296
org.primordion.xholon.base.Control.setControlNode,0,0,0,0,0,0,0,0,0,3.5661837704365134
org.primordion.ealontro.ec.app.cartcentering.XPosition.eval,0,0,0,0,0,0,0,0,0,3.05
org.primordion.xholon.xmiapps.XhHelloWorldTutorial.performGuard,0,0,0,0,0,0,0,0,0,1.2775
org.primordion.xholon.xmiapps.XhTestFsm.getX,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.base.XPath.xpathStringPredicateTrue,0,0,0,0,0,0,0,0,0,0.7877777777777778
org.primordion.user.app.XhBrenda.getVal,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.app.GridViewerDetails.setParam,0,0,0,0,0,0,0,0,0,1.28
org.primordion.xholon.base.Xholon.setAttributeVal,0,0,0,0,0,0,0,0,0,1.690901548614641
org.primordion.cellontro.io.sbml.Sbml2Cellontro.writeCdReactions,0,0,0,0,0,0,0,0,0,1.4706142483256843
org.primordion.xholon.base.Message.setSender,0,0,0,0,0,0,0,0,0,3.82
org.primordion.xholon.base.Attribute_Object.getVal_Object,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.io.vrml.AbstractVrmlWriter.setUseLOD,0,0,0,0,0,0,0,0,0,1.3190334198370832
org.primordion.xholon.tutorials.StupidModel.BugStupidModel9.setBugSize,0,0,0,0,0,0,0,0,0,4.0649999999999995
org.primordion.cellontro.app.AppLife.AppLife,0,0,0,0,0,0,0,0,0,0.48187635029176284
