ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
org.syntax.jedit.CaretUndo.getScrollableBlockIncrement,0,0,0,0,0,0,0,0,0,1.3583333333333334,1
com.eviware.soapui.support.types.StringList.addAll,0,0,0,0,0,0,0,0,0,4.75,1
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.registry.XmlInspectorRegistry.getFactoriesOfType,0,0,0,0,0,0,0,0,0,2.0500000000000003,5
com.eviware.soapui.impl.wsdl.panels.request.WsdlRequestPanelBuilder.buildOverviewPanel,0,0,0,0,0,0,0,0,0,3.3001230147624407,24
com.eviware.soapui.impl.wsdl.teststeps.WsdlTestRequestStepResult.setEndpoint,0,0,0,0,0,0,0,0,0,3.26,2
com.eviware.soapui.DefaultSoapUICore.initActionRegistry,0,0,0,0,0,0,1,0,0,2.077448769053891,1
com.eviware.soapui.support.dnd.handlers.TestStepToTestStepsDropHandler.canMoveAfter,0,0,0,0,0,0,0,0,0,3.535,1
com.eviware.soapui.actions.XQueryXPathTesterAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,3
com.eviware.soapui.impl.wsdl.testcase.WsdlTestCaseRunner.getStatus,0,0,0,0,0,0,0,0,0,1.745156952897,1
com.eviware.soapui.impl.wsdl.support.wss.crypto.WssCryptoBase.getPropertyExpansions,0,0,0,0,0,0,0,0,0,2.85,2
com.eviware.soapui.impl.wsdl.submit.transports.http.AttachmentUtils.getXmlMimeContentType,0,0,0,0,0,0,0,0,0,1.99,3
com.eviware.soapui.support.action.swing.DefaultActionList.getActionAt,0,0,0,0,0,0,0,0,0,1.715,1
com.eviware.soapui.MainFrameWindowListener.main,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.support.dnd.handlers.TestCaseToTestCaseDropHandler.copyAfter,0,0,0,0,0,0,0,0,0,3.6666666666666665,3
com.eviware.soapui.impl.wsdl.actions.testcase.AddNewLoadTestAction.perform,0,0,0,0,0,0,0,0,0,2.8025,3
com.eviware.soapui.impl.wsdl.teststeps.RequestHeaderHolder.getValue,0,0,0,0,0,0,0,0,0,3.9410701383023556,1
com.eviware.soapui.impl.wsdl.WsdlProject.getInterfaceByName,0,0,0,0,0,0,0,0,0,1.5775000000000001,1
com.eviware.soapui.impl.wsdl.actions.request.ApplyOutgoingWSSToRequestAction.actionPerformed,0,0,0,0,0,0,0,0,0,1.4616127956798695,7
com.eviware.soapui.impl.wsdl.submit.filters.AbstractWssRequestFilter.afterRequest,0,0,0,0,0,0,0,0,0,2.228508846996286,1
com.eviware.soapui.impl.wsdl.teststeps.ValueTransferResult.getTransferredValuesAt,0,0,0,0,0,0,0,0,0,1.715,1
com.eviware.soapui.support.dnd.JTreeDragAndDropable.selectModelItem,0,0,0,0,0,0,0,0,0,4.133031491182824,1
com.eviware.soapui.impl.wsdl.panels.iface.InspectItem.onClose,0,0,0,0,0,0,0,0,0,3.48,3
com.eviware.soapui.impl.wsdl.teststeps.assertions.XQueryContainsAssertion.skippedComparison,0,0,0,0,0,0,0,0,0,0.9925,0
com.eviware.soapui.impl.wsdl.panels.loadtest.JStatisticsHistoryGraph.setStatistic,0,0,0,0,0,0,0,0,0,3.103689434105196,11
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.AbstractXmlInspector.setTitle,0,0,0,0,0,0,0,0,0,2.9838872890315353,2
com.eviware.soapui.support.dnd.handlers.TestStepToTestStepDropHandler.moveAfter,0,0,0,0,0,0,0,0,0,3.535,1
com.eviware.soapui.impl.wsdl.support.XmlBeansPropertiesTestPropertyHolder.setPropertyValue,0,0,0,0,0,0,0,0,0,3.0066666666666664,3
