ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
org.gjt.sp.jedit.gui.HistoryTextField.setInstantPopups,0,0,0,0,0,0,0,0,0,1.35,1
org.gjt.sp.jedit.jEdit.getTokenMarker,0,0,0,0,0,0,0,0,0,2.396935593983822,3
org.gjt.sp.jedit.syntax.KeywordMap.getStringMapKey,0,0,0,0,0,0,0,0,0,2.1571923533894592,1
org.gjt.sp.jedit.browser.VFSFileNameField.doComplete,0,0,0,0,0,0,0,0,0,3.3536230547973163,12
bsh.NameSpace.getThis,0,0,0,0,0,0,0,0,0,1.622810955043736,3
org.gjt.sp.jedit.options.AppearanceOptionPane.actionPerformed,0,0,0,0,0,0,0,0,0,1.0625,1
installer.OSTask.getDirectory,0,0,0,0,0,0,0,0,0,3.598313540399505,1
org.gjt.sp.jedit.textarea.JEditTextArea.scrollTo,0,0,0,0,0,0,1,0,0,2.4955844431002507,1
org.gjt.sp.jedit.GUIUtilities.loadToolButton,0,0,0,0,0,0,0,0,0,3.457936366621945,1
installer.TarEntry.setUserName,0,0,0,0,0,0,0,0,0,3.33,1
org.gjt.sp.jedit.pluginmgr.PluginManager.showPluginManager,0,0,0,0,0,0,0,0,0,4.3,5
org.gjt.sp.jedit.OperatingSystem.hasJava15,0,0,0,0,0,0,0,0,0,0.7280483084699735,1
org.gjt.sp.jedit.ActionListHandler.endElement,0,0,0,0,0,0,0,0,0,3.875,11
org.gjt.sp.jedit.options.AbbrevsOptionPane.add,0,0,0,0,0,0,0,0,0,1.2853141177964864,8
org.gjt.sp.util.WorkThread.setAbortable,0,0,0,0,0,0,0,0,0,0.0,4
org.gjt.sp.jedit.PluginJAR.startPlugin,0,0,0,0,0,0,0,0,0,2.2747788724656224,18
org.gjt.sp.jedit.search.SearchAndReplace.find,0,0,0,0,0,0,0,0,0,2.3612176852077305,68
com.microstar.xml.XmlParser.encodingError,0,0,0,0,0,0,0,0,0,2.0245184798656424,9
bsh.JThis.componentHidden,0,0,0,0,0,0,0,0,0,0.0,1
Empty_package.JcmdProcess.getInputStream,0,0,0,0,0,0,0,0,0,1.0350843366230587,1
bsh.BshClassManager.classForName,0,0,0,0,0,0,0,0,0,1.75,7
bsh.CallStack.depth,0,0,0,0,0,0,0,0,0,3.384051386826347,1
org.gjt.sp.jedit.ModeCatalogHandler.resolveEntity,0,0,0,0,0,0,0,0,0,2.5725,4
org.gjt.sp.jedit.search.DocumentHandler.removeUpdate,0,0,0,0,0,0,0,0,0,2.393,12
bsh.BSHType.getTypeDescriptor,0,0,0,0,0,0,0,0,0,1.518011595863498,21
org.gjt.sp.jedit.jEdit.getIntegerProperty,0,0,0,0,0,0,0,0,0,1.7066666666666668,6
bsh.Parser.jj_3R_194,0,0,0,0,0,0,0,0,0,0.0,7
org.gjt.sp.jedit.browser.BrowserView.loadDirectory,0,0,0,0,1,0,0,0,0,2.7419921369719797,8
org.gjt.sp.jedit.io.LocalDirectoryEntry.getExtendedAttribute,0,0,0,0,0,0,0,0,0,2.966827588811159,3
org.gjt.sp.jedit.GUIUtilities.showVFSFileDialog,0,0,0,0,0,0,0,0,0,3.029453580999941,8
bsh.Parser.jj_3R_182,0,0,0,0,0,0,0,0,0,0.0,27
com.microstar.xml.XmlParser.isWhitespace,0,0,0,0,0,0,0,0,0,0.0,3
org.gjt.sp.jedit.help.HelpIndex.lookupWord,0,0,0,0,0,0,0,0,0,1.78,3
bsh.Parser.jj_3R_170,0,0,0,0,0,0,0,0,0,0.0,10
org.gjt.sp.jedit.textarea.JEditTextArea.getSelectedText,0,0,0,0,0,0,0,0,0,0.8230162188778974,2
org.gjt.sp.jedit.GUIUtilities.adjustForScreenBounds,0,0,0,0,0,0,0,0,0,0.9344442280745899,10
installer.SwingProgress.setThread,0,0,0,0,0,0,0,0,0,4.83,1
bsh.NameSpace.setClassStatic,0,0,0,0,0,0,0,0,0,0.0,2
macos.script.AppleScriptHandler.createMacro,0,0,0,0,0,0,0,0,0,3.6575,5
bsh.Parser.jj_3R_169,0,0,0,0,0,0,0,0,0,0.0,9
org.gjt.sp.jedit.help.HelpViewer.run,0,0,0,0,0,0,0,0,0,0.588333542689341,2
