ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.sourceforge.ganttproject.GPToolBar.populate,0,0,0,0,0,0,0,0,0,2.5917575898247356
net.sourceforge.ganttproject.gui.options.OptionsPageBuilder.focusGained,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.table.VisibilityListener.removeColumnModelListener,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.JXGraph.setTextPainted,0,0,0,0,0,0,0,0,0,3.7175000000000002
org.jdesktop.swingx.PatternModel.removePropertyChangeListener,0,0,0,0,0,0,0,0,0,2.723945508741527
net.sourceforge.ganttproject.gui.options.SettingsDialog.actionPerformed,0,0,0,0,0,0,0,0,0,1.3689255305168437
net.sourceforge.ganttproject.datafilter.task.FilteredTasksBase.getName,0,0,0,0,0,0,0,0,0,2.4050000000000002
org.jdesktop.swingx.ListAdapter.stateChanged,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.calendar.DateUtils.previousDay,0,0,0,0,0,0,0,0,0,3.9
net.sourceforge.ganttproject.chart.overview.OverviewPaneAction.OverviewPaneAction,0,0,0,0,0,0,0,0,0,2.2700514687923876
net.sourceforge.ganttproject.parser.Empty_class.Non_in_method,0,0,0,0,0,0,0,0,0,1.9266666666666667
org.jdesktop.swingx.plaf.basic.BasicDatePickerUI.uninstallEditorListeners,0,0,0,0,0,0,0,0,0,2.424703672478345
net.sourceforge.ganttproject.calendar.BusinessHoursOptions.createOptions,0,0,0,0,0,0,0,0,0,1.81
org.jdesktop.swingx.plaf.basic.BasicMonthViewUI.getDayGridPositionAtLocation,0,0,0,0,0,0,0,0,0,2.3955198057520932
org.jdesktop.swingx.TableAdapter.getRowCount,0,0,0,0,0,0,0,0,0,3.6362321511928717
org.jdesktop.swingx.Actions.getColumnExt,0,0,0,0,0,0,0,0,0,3.622045827543327
net.sourceforge.ganttproject.GanttXMLOptionsParser.setResourceColor,0,0,0,0,0,0,0,0,0,4.08
net.sourceforge.ganttproject.gui.options.OptionPageProviderPanel.OptionPageProviderPanel,0,0,0,0,0,0,0,0,0,2.5885544718246223
org.jdesktop.swingx.image.FastBlurFilter.getRadius,0,0,0,0,0,0,0,0,0,3.0810086558769743
org.jdesktop.swingx.TreeSearchable.getSelectionRows,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.gui.ResourcesTableModel.ResourcesTableModel,0,0,0,0,0,0,0,0,0,2.434762986006691
net.sourceforge.ganttproject.gui.options.ProjectSettingsPanel.getProjectOrganization,0,0,0,0,0,0,0,0,0,1.078525681646087
net.sourceforge.ganttproject.task.MutatorImpl.getDuration,0,0,0,0,0,0,0,0,0,1.591218288744527
org.jdesktop.swingx.Actions.getSortedColumn,0,0,0,0,0,0,0,0,0,2.858333333333334
net.sourceforge.ganttproject.MouseListenerBase.mousePressed,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.Actions.setPreferredScrollableViewportSize,0,0,0,0,0,0,0,0,0,3.13
net.sourceforge.ganttproject.action.ResourceActionSet.getActions,0,0,0,0,0,0,0,0,0,3.114318764680188
org.jdesktop.swingx.painter.AbstractLayoutPainter.isFillHorizontal,0,0,0,0,0,0,0,0,0,2.6793512530619394
org.jdesktop.swingx.renderer.CheckBoxProvider.configureState,0,0,0,0,0,0,0,0,0,2.17
org.flexdock.perspective.persist.OutputStreamPersistenceHandler.store,0,0,0,0,0,0,0,0,0,3.1361801350741905
net.sourceforge.ganttproject.gui.about.AuthorsInfo.AuthorsInfo,0,0,0,0,0,0,0,0,0,4.095000000000001
net.sourceforge.ganttproject.GanttTreeCellRenderer.setLinkTasksAction,0,0,0,0,0,0,0,0,0,2.86
net.sourceforge.ganttproject.task.TaskSelectionManager.getSelectedTasks,0,0,0,0,0,0,0,0,0,1.0419752629701637
org.jdesktop.swingx.calendar.CalendarUtils.endOfWeek,0,0,0,0,0,0,0,0,0,4.327455143572753
org.jdesktop.swingx.plaf.windows.WindowsClassicStatusBarUI.createUI,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.delay.DelayManager.taskMoved,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.TreeTableHackerExt2.isCollapsed,0,0,0,0,0,0,0,0,0,4.17
net.sourceforge.ganttproject.chart.Line.Line,0,0,0,0,0,0,0,0,0,0.8653443094159059
org.jdesktop.swingx.ColorChangeListener.setChooser,0,0,0,0,0,0,0,0,0,3.1175
net.sourceforge.ganttproject.GanttTreeCellRenderer.hasAProjectTaskDescendant,0,0,0,0,0,0,0,0,0,2.926666666666667
net.sourceforge.ganttproject.gui.options.TaskCategoryListPanel.getElementAt,0,0,0,0,0,0,0,0,0,2.375
net.sourceforge.ganttproject.task.ResourceAssignmentImpl.setLineNumber,0,0,0,0,0,0,0,0,0,2.9824295861868917
net.sourceforge.ganttproject.GanttOptions.saveRoleSets,0,0,0,0,0,0,0,0,0,1.061900973328774
org.jdesktop.swingx.painter.AlphaPainter.setAlpha,0,0,0,0,0,0,0,0,0,2.265
org.jdesktop.swingx.JXMonthView.setSelectionModel,0,0,0,0,0,0,0,0,0,3.3850118624556518
org.jdesktop.swingx.decorator.PainterHighlighter.createPainterListener,0,0,0,0,0,0,0,0,0,3.13
net.sourceforge.ganttproject.gui.Choice.Non_in_method,0,0,0,0,0,0,0,0,0,2.3153333333333337
org.jdesktop.swingx.LinkRenderer.getTreeCellRendererComponent,0,0,0,0,0,0,0,0,0,2.57448783663734
net.sourceforge.ganttproject.time.gregorian.MyTimeUnitPair.MyTimeUnitPair,0,0,0,0,0,0,0,0,0,3.9299999999999997
org.jdesktop.swingx.treetable.AbstractMutableTreeTableNode.toString,0,0,0,0,0,0,0,0,0,2.289056854939607
net.sourceforge.ganttproject.calendar.Interval.setEndDate,0,0,0,0,0,0,0,0,0,3.52
org.jdesktop.swingx.autocomplete.DefaultObjectToStringConverter.getPreferredStringForItem,0,0,0,0,0,0,0,0,0,4.41
org.jdesktop.swingx.TreeTableModelAdapter.treeNodesInserted,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.action.AbstractActionExt.setActionCommand,0,0,0,0,0,0,0,0,0,4.89
org.jdesktop.swingx.JXRadioGroup.clearAll,0,0,0,0,0,0,0,0,0,1.7755020718806964
net.sourceforge.ganttproject.gui.SettinsDefaultTreeCellRenderer.getTreeCellRendererComponent,0,0,0,0,0,0,0,0,0,3.3371350636325725
org.jdesktop.swingx.plaf.macosx.MacOSXErrorPaneUI.createUI,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.decorator.SorterBasedSortController.toggleSortOrder,0,0,0,0,0,0,0,0,0,3.1312500000000005
net.sourceforge.ganttproject.resource.ResourceNode.setEMail,0,0,0,0,0,0,0,0,0,3.351626833355919
org.jdesktop.swingx.decorator.ColorHighlighter.setForeground,0,0,0,0,0,0,0,0,0,3.047046630848746
org.jdesktop.swingx.util.OS.isWindows2003,0,0,0,0,0,0,0,0,0,0.3264099660621276
org.jdesktop.swingx.table.ColumnHeaderRenderer.initDelegate,0,0,0,0,0,0,0,0,0,3.103339759379417
net.sourceforge.ganttproject.calendar.IntervalManager.addIntervalType,0,0,0,0,0,0,0,0,0,3.3
net.sourceforge.ganttproject.gui.options.WelcomeSettingsPanel.WelcomeSettingsPanel,0,0,0,0,0,0,0,0,0,4.56
org.jdesktop.swingx.treetable.FileSystemModel.isValidFileNode,0,0,0,0,0,0,0,0,0,2.42
org.jdesktop.swingx.table.TableColumnExt.removeHighlighter,0,0,0,0,0,0,0,0,0,4.77
org.jdesktop.swingx.graphics.BlendComposite.isRgbColorModel,0,0,0,0,0,0,0,0,0,0.5375
net.sourceforge.ganttproject.datafilter.task.TodaysAgendaFilteredTasks.getAutoFixList,0,0,0,0,0,0,0,0,0,2.940186930608359
org.jdesktop.swingx.PatternModel.setIncremental,0,0,0,0,0,0,0,0,0,2.68
org.jdesktop.swingx.RolloverController.isEnabled,0,0,0,0,0,0,0,0,0,2.104428086020167
org.jdesktop.swingx.util.SwingWorker.get,0,0,0,0,0,0,0,0,0,2.6163183876171328
org.jdesktop.swingx.TreeTableCellRenderer.getTableCellRendererComponent,0,0,0,0,0,0,0,0,0,2.8164645698310586
org.jdesktop.swingx.table.DatePickerCellEditor.getTreeCellEditorComponent,0,0,0,0,0,0,0,0,0,3.0808641137895547
org.jdesktop.swingx.TreeTableHackerExt2.expandOrCollapseNode,0,0,0,0,0,0,0,0,0,2.1312700580515727
net.sourceforge.ganttproject.action.task.TaskPropertiesAction.run,0,0,0,0,0,0,0,0,0,2.017258125328329
org.jdesktop.swingx.painter.PinstripePainter.setStripeWidth,0,0,0,0,0,0,0,0,0,3.15
net.sourceforge.ganttproject.GanttXMLOptionsParser.setExportRelations,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.parser.ResourceTagHandler.loadCustomProperty,0,0,0,0,0,0,0,0,0,1.4430059513783386
org.jdesktop.swingx.util.Utilities.toPrimitiveArray,0,0,0,0,0,0,0,0,0,0.08277817345439666
net.sourceforge.ganttproject.chart.RenderedChartImage.getChart,0,0,0,0,0,0,0,0,0,2.6359264754073215
net.sourceforge.ganttproject.parser.ViewTagHandler.loadViewState,0,0,0,0,0,0,0,0,0,0.8708627666315669
org.jdesktop.swingx.TreeTableModelAdapter.run,0,0,0,0,0,0,0,0,0,2.8522002444866352
org.jdesktop.swingx.event.DateSelectionEvent.getEventType,0,0,0,0,0,0,0,0,0,2.4990913866961746
net.sourceforge.ganttproject.gui.taskproperties.TaskAllocationsPanel.constructResourcesPanel,0,0,0,0,0,0,0,0,0,1.7119925240644265
org.jdesktop.swingx.util.SwingWorker.process,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.document.DocumentCreator.getPassword,0,0,0,0,0,0,0,0,0,2.16
org.jdesktop.swingx.plaf.basic.BasicTitledPanelUI.uninstallListeners,0,0,0,0,0,0,0,0,0,2.7781211456940706
net.sourceforge.ganttproject.GanttCalendar.getdayMonth,0,0,0,0,0,0,0,0,0,1.6121259725218613
org.jdesktop.swingx.SegmentCache.getSharedInstance,0,0,0,0,0,0,0,0,0,1.8216290984177654
