ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
com.eviware.soapui.impl.wsdl.loadtest.strategy.AbstractLoadStrategy.afterTestCase,0,0,0,0,0,0,0,0,0,3.4862500000000005
com.eviware.soapui.model.tree.nodes.InternalProjectListener.interfaceRemoved,0,0,0,0,0,0,0,0,0,2.25
com.eviware.soapui.impl.wsdl.support.wss.support.PartsTableModel.isCellEditable,0,0,0,0,0,0,0,0,0,3.8175
com.eviware.soapui.impl.wsdl.submit.transports.http.TimeablePostMethod.readResponse,0,0,0,0,0,0,0,0,0,1.9996099531713525
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.attachments.WsdlMessageExchangeRequestAttachmentsContainer.WsdlMessageExchangeRequestAttachmentsContainer,0,0,0,0,0,0,0,0,0,2.59
com.eviware.soapui.support.ConsoleDialogs.selectXPath,0,0,0,0,0,0,0,0,0,1.4275
com.eviware.x.impl.swing.SwingDialogs.confirmExtendedInfo,0,0,0,0,0,0,0,0,0,3.017866347798341
com.eviware.soapui.impl.wsdl.WsdlProject.getNameFromPath,0,0,0,0,0,0,0,0,0,2.1438649849064926
com.eviware.soapui.impl.wsdl.monitor.WsdlMonitorMessageExchange.getRawResponseData,0,0,0,1,0,0,0,0,0,1.6933432043533667
com.eviware.soapui.impl.wsdl.support.wss.entries.AddSignatureEntry.setKeyIdentifierType,0,0,0,0,0,0,0,0,0,3.5700000000000003
com.eviware.soapui.support.Tools.joinRelativeUrl,0,0,0,0,0,0,0,0,0,1.536411203574631
com.eviware.soapui.impl.wsdl.loadtest.data.InternalPropertyChangeListener.Statistic,0,0,0,0,0,0,0,0,0,3.1499565833267917
com.eviware.x.impl.swing.CancelAction.selectXPath,0,0,0,0,0,0,0,0,0,1.4275
com.eviware.soapui.impl.wsdl.panels.loadtest.StatisticsDesktopPanel.StatisticsDesktopPanel,0,0,0,0,0,0,0,0,0,3.5916698057475838
com.eviware.soapui.impl.wsdl.loadtest.strategy.AbstractLoadStrategy.removeConfigurationChangeListener,0,0,0,0,0,0,0,0,0,3.087481421907578
com.eviware.soapui.model.support.XPathReferenceImpl.getTargetProperty,0,0,0,0,0,0,0,0,0,3.4181273315200227
com.eviware.soapui.impl.wsdl.panels.request.AbstractWsdlRequestDesktopPanel.AbstractWsdlRequestDesktopPanel,0,0,0,0,0,0,0,0,0,4.470000000000001
com.eviware.soapui.impl.wsdl.loadtest.assertions.TestStepMaxAssertion.buildDialog,0,0,0,0,0,0,0,0,0,2.3666666666666667
com.eviware.x.impl.swing.OKAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.panels.mock.WsdlMockServiceDesktopPanel.WsdlMockServiceDesktopPanel,0,0,0,0,0,0,0,0,0,2.712473959871301
com.eviware.soapui.model.tree.nodes.support.EmptyModelItem.getDescription,0,0,0,0,0,0,0,0,0,2.9411681060387886
com.eviware.soapui.impl.wsdl.submit.transports.http.TimeablePostMethod.getSSLInfo,0,0,0,0,0,0,0,0,0,0.8812401028252587
com.eviware.soapui.impl.wsdl.panels.request.MoveFocusAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.actions.iface.GenerateTestSuiteAction.generateMulipleTestCases,0,0,0,0,0,0,0,0,0,1.818602588899974
com.eviware.soapui.impl.wsdl.mock.MockServiceIconAnimator.runStartScript,0,0,0,0,0,0,0,0,0,4.120383098252357
