ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.datacrow.console.components.DcPictureField.DcPictureField,0,0,0,0,0,0,0,0,0,3.1574354452913513
net.datacrow.console.components.DcFontSelector.buildComponent,0,0,0,0,0,0,0,0,0,2.748630409963661
net.datacrow.console.components.lists.DcListUI.getRowHeight,0,0,0,0,0,0,0,0,0,3.93
net.datacrow.console.windows.FieldDefinitionsDialog.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.ComponentFactory.setBorder,0,0,0,0,0,0,0,0,0,2.145
net.datacrow.console.components.lists.elements.DcObjectListHwElement.update,0,0,0,0,0,0,0,0,0,2.16875
net.datacrow.core.data.DataManager.getPictures,0,0,0,0,0,0,0,0,0,2.08948741162047
net.datacrow.console.wizards.module.RelateModuleWizard.restart,0,0,0,0,0,0,0,0,0,4.43
net.datacrow.core.modules.xml.XmlField.setValueType,0,0,0,0,0,0,0,0,0,2.46
net.datacrow.console.windows.messageboxes.NativeMessageBox.NativeMessageBox,0,0,0,0,0,0,0,0,0,3.97
net.datacrow.core.modules.xml.XmlModule.setName,0,0,0,0,0,0,0,0,0,3.5
net.datacrow.reporting.reports.Reports.getReports,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.components.lists.ListComponentListener.componentMoved,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.modules.xml.XmlModule.getObject,0,0,0,0,0,0,0,0,0,2.4019202853158066
net.datacrow.core.services.SearchTask.getRegion,0,0,0,0,0,0,0,0,0,2.3765943384346127
net.datacrow.util.StringUtils.concatUserFriendly,0,0,0,0,0,0,0,0,0,1.3566666666666667
net.datacrow.core.wf.UIUpdater.close,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.reporting.writer.XmlSchemaWriter.create,0,0,0,0,0,0,0,0,0,1.5080087783768
net.datacrow.synchronizers.Synchronizer.enableAction,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.objects.DcMapping.getReferencedModuleIdx,0,0,0,0,0,0,0,0,0,0.9365274360257775
net.datacrow.core.services.OnlineSearchHelper.resultCount,0,0,0,0,0,0,0,0,0,1.8703477631557508
net.datacrow.console.components.DcLongTextField.getUndoListener,0,0,0,0,0,0,0,0,0,2.885843992756565
net.datacrow.core.web.DcWebServer.DcWebServer,0,0,0,0,0,0,0,0,0,4.027754706183619
net.datacrow.fileimporters.MovieFile.getHeight,0,0,0,0,0,0,0,0,0,3.0661544447661644
net.datacrow.console.windows.MigrationDialog.MigrationDialog,0,0,0,0,0,0,0,0,0,1.337526794863511
net.datacrow.core.data.DataFilter.setName,0,0,0,0,0,0,0,0,0,3.5
net.datacrow.console.components.lists.elements.DcObjectListHwElement.lighter,0,0,0,0,0,0,0,0,0,4.0375
